TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130620,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.818,15.246,2.98,22.561,5.574,19.818,0.0,15.246,2.98,0.0,22.561,5.574,0.0,487.239,-9999,-9999,361.452,361.452,0.0,-9999,-9999,329.799,329.799,0.0,-9999,-9999,328.667,328.667,0.0,-9999,-9999,13.234,13.234,0.0,101.465,101.465,0.0,0.0,0.0,0.0,3.898,3.898,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.34507,-9999,49.5623,-9999,59.9033,-9999,-9999,-9999,-9999,72.6191,-9999,87.7708,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.08053,0.0,-9999,-9999,4.30873,0.0,-9999,-9999,4.06653,0.0,0.0732434,3.0363,3.44537,3.9453,4.27843,4.41343,4.41991,4.41991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35891,0.275216,0.0,-9999,-9999,3.67616,0.676042,0.0,-9999,-9999,4.32252,0.197818,0.0,-9999,-9999,4.04984,0.600059,0.0,-9999,-9999,4.23506,4.24646,4.26047,4.28631,4.37597,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11911,2.74041,3.41775,3.98474,4.25691,4.25849,4.26608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18695,6.20057,6.34473,0.0583606,5.93171,6.04783,6.13361,6.19305,6.46632,7.00833,7.10987,2.48235,1.89185,2.2782,0.0921927,1.611,1.65837,1.77293,1.84103,2.88371,2.9323,3.08391,5.39535,5.43627,5.87966,0.243404,5.01856,5.04697,5.28523,5.40449,5.73165,5.83154,10.7847,1.17208,0.62125,1.13071,0.263707,0.289813,0.308227,0.41229,0.493514,0.757049,1.17208,6.34045,-9999,-9999
20130621,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.758,16.021,3.212,23.6,5.88,20.758,0.0,16.021,3.212,0.0,23.6,5.88,0.0,487.235,-9999,-9999,360.132,360.132,0.0,-9999,-9999,336.52,336.52,0.0,-9999,-9999,336.38,336.38,0.0,-9999,-9999,14.101,14.101,0.0,101.381,101.381,0.0,0.0,0.0,0.0,3.822,3.822,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.7525,-9999,49.8512,-9999,60.176,-9999,-9999,-9999,-9999,81.0666,-9999,97.8566,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.02107,0.0,-9999,-9999,4.04748,0.0,-9999,-9999,3.87965,0.0,0.0533277,3.05078,3.44537,3.92603,4.04143,4.04863,4.05554,4.12692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36632,0.284204,0.0,-9999,-9999,3.58004,0.684148,0.0,-9999,-9999,4.34631,0.226228,0.0,-9999,-9999,3.63276,0.609805,0.0,-9999,-9999,4.24085,4.2567,4.2567,4.28631,4.36743,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14144,2.74041,3.38805,3.66112,3.68829,3.68829,3.73365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40461,6.42034,6.58802,0.0676925,6.11221,6.24416,6.34305,6.41166,6.72775,7.35803,7.47658,2.81865,2.37286,2.70837,0.0714786,2.16504,2.23035,2.33373,2.37027,3.10801,3.2311,3.43622,5.46257,5.55058,6.03229,0.268183,5.0745,5.11306,5.36501,5.47339,5.84842,5.99633,11.4157,1.17115,0.575723,1.08778,0.265104,0.247048,0.264421,0.360035,0.442231,0.704194,1.17115,6.30735,-9999,-9999
20130622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.249,17.083,3.029,25.349,6.277,22.249,0.0,17.083,3.029,0.0,25.349,6.277,0.0,487.194,-9999,-9999,357.503,357.503,0.0,-9999,-9999,345.05,345.05,0.0,-9999,-9999,346.169,346.169,0.0,-9999,-9999,15.212,15.212,0.0,101.164,101.164,0.0,0.006,0.006,0.0,3.954,3.954,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.85288,-9999,39.2804,-9999,47.3795,-9999,-9999,-9999,-9999,71.8801,-9999,86.7009,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,3.93544,0.0,-9999,-9999,4.00413,0.0,-9999,-9999,3.87144,0.0,0.0505395,3.0363,3.52174,3.93544,4.00914,4.01533,4.01533,4.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34353,0.250491,0.0,-9999,-9999,3.46168,0.88528,0.0,-9999,-9999,4.31095,0.18998,0.0,-9999,-9999,3.58715,0.958607,0.0,-9999,-9999,4.2501,4.2501,4.2501,4.28631,4.34076,4.37959,4.40054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11911,2.85815,3.46168,3.59207,3.64091,3.64091,3.76222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7501,6.76925,6.97575,0.0830104,6.39764,6.5551,6.67522,6.75868,7.14459,7.92054,8.06743,3.34638,2.76511,3.10431,0.0794078,2.50919,2.57331,2.69894,2.75217,3.38672,3.79095,3.97127,5.56766,5.73014,6.27604,0.309157,5.16188,5.21639,5.4899,5.59373,6.02291,6.46113,12.4397,1.16738,0.529505,1.05418,0.264478,0.233126,0.245944,0.325857,0.406154,0.65553,1.16738,6.24496,-9999,-9999
20130623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.28,16.8,1.531,19.168,2.422,18.28,0.0,16.8,1.531,0.0,19.168,2.422,0.0,487.118,-9999,-9999,178.951,178.951,0.0,-9999,-9999,381.156,381.156,0.0,-9999,-9999,387.605,387.605,0.0,-9999,-9999,5.59,5.59,0.0,101.023,101.023,0.0,1.024,1.024,0.0,5.629,5.629,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.34507,-9999,49.5623,-9999,59.7356,-9999,-9999,-9999,-9999,72.6191,-9999,87.5251,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.08053,0.0,-9999,-9999,4.30873,0.0,-9999,-9999,4.06653,0.0,0.0732434,3.0363,3.44537,3.9453,4.27843,4.41343,4.41991,4.41991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35891,0.275216,0.0,-9999,-9999,3.67616,0.676042,0.0,-9999,-9999,4.32252,0.197818,0.0,-9999,-9999,4.04984,0.600059,0.0,-9999,-9999,4.23506,4.24646,4.26047,4.28631,4.37597,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11911,2.74041,3.41775,3.98474,4.25691,4.25849,4.26608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81279,5.8222,5.91648,0.0389687,5.63052,5.71595,5.77583,5.817,6.00314,6.35816,6.42275,1.98718,1.51347,1.84995,0.0817134,1.28564,1.3193,1.39695,1.48016,2.28458,2.43812,2.59422,5.29766,5.25785,5.6149,0.195238,4.93826,4.94838,5.15836,5.2564,5.50675,5.59427,9.56628,0.909264,0.78827,1.08707,0.130757,0.660568,0.673167,0.722859,0.856764,0.948039,1.1005,3.70789,-9999,-9999
20130624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.821,17.036,0.833,18.292,1.595,17.821,0.0,17.036,0.833,0.0,18.292,1.595,0.0,487.006,-9999,-9999,75.057,75.057,0.0,-9999,-9999,396.458,396.458,0.0,-9999,-9999,405.167,405.167,0.0,-9999,-9999,4.539,4.539,0.0,101.15,101.15,0.0,1.512,1.512,0.0,2.049,2.049,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.7525,-9999,49.8512,-9999,60.0863,-9999,-9999,-9999,-9999,81.0666,-9999,97.7106,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.02107,0.0,-9999,-9999,4.04748,0.0,-9999,-9999,3.87965,0.0,0.0533277,3.05078,3.44537,3.92603,4.04143,4.04863,4.05554,4.12692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36632,0.284204,0.0,-9999,-9999,3.58004,0.684148,0.0,-9999,-9999,4.34631,0.226228,0.0,-9999,-9999,3.63276,0.609805,0.0,-9999,-9999,4.24085,4.2567,4.2567,4.28631,4.36743,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14144,2.74041,3.38805,3.66112,3.68829,3.68829,3.73365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.70549,5.71386,5.79668,0.0344061,5.5416,5.61919,5.67258,5.70924,5.87429,6.18633,6.24272,1.91025,1.66638,1.91703,0.0531473,1.55303,1.59274,1.64834,1.66835,2.18114,2.30941,2.49082,5.26492,5.20177,5.54029,0.183798,4.91105,4.91478,5.06534,5.20966,5.41672,5.54947,9.25786,0.595705,0.520791,0.649551,0.0574706,0.422829,0.438466,0.440562,0.558539,0.629731,0.706146,1.74623,-9999,-9999
20130625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.605,18.936,1.951,23.206,2.791,21.605,0.0,18.936,1.951,0.0,23.206,2.791,0.0,486.858,-9999,-9999,125.153,125.153,0.0,-9999,-9999,400.011,400.011,0.0,-9999,-9999,409.244,409.244,0.0,-9999,-9999,7.072,7.072,0.0,101.456,101.456,0.0,0.705,0.705,0.0,2.753,2.753,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.85288,-9999,39.2804,-9999,47.3509,-9999,-9999,-9999,-9999,71.8801,-9999,86.6486,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,3.93544,0.0,-9999,-9999,4.00413,0.0,-9999,-9999,3.87144,0.0,0.0505395,3.0363,3.52174,3.93544,4.00914,4.01533,4.01533,4.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34353,0.250491,0.0,-9999,-9999,3.46168,0.88528,0.0,-9999,-9999,4.31095,0.18998,0.0,-9999,-9999,3.58715,0.958607,0.0,-9999,-9999,4.2501,4.2501,4.2501,4.28631,4.34076,4.37959,4.40054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11911,2.85815,3.46168,3.59207,3.64091,3.64091,3.76222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57969,6.59625,6.76836,0.0701013,6.2704,6.41014,6.51478,6.58711,6.9177,7.56462,7.68461,3.09834,2.59211,2.89693,0.0692432,2.36806,2.42408,2.53333,2.57941,3.23411,3.44485,3.61194,5.54076,5.66758,6.1483,0.277601,5.14077,5.18922,5.45433,5.5534,5.96517,6.15367,11.7137,0.781984,0.639525,0.836786,0.0974842,0.483452,0.487136,0.539298,0.672321,0.777204,0.940221,2.75532,-9999,-9999
20130626,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.736,20.327,2.564,25.782,4.276,23.736,0.0,20.327,2.564,0.0,25.782,4.276,0.0,486.675,-9999,-9999,313.023,313.023,0.0,-9999,-9999,385.131,385.131,0.0,-9999,-9999,392.168,392.168,0.0,-9999,-9999,10.377,10.377,0.0,101.689,101.689,0.0,0.012,0.012,0.0,2.762,2.762,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.34507,-9999,49.5623,-9999,59.7985,-9999,-9999,-9999,-9999,72.6191,-9999,87.6173,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.08053,0.0,-9999,-9999,4.30873,0.0,-9999,-9999,4.06653,0.0,0.0732434,3.0363,3.44537,3.9453,4.27843,4.41343,4.41991,4.41991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35891,0.275216,0.0,-9999,-9999,3.67616,0.676042,0.0,-9999,-9999,4.32252,0.197818,0.0,-9999,-9999,4.04984,0.600059,0.0,-9999,-9999,4.23506,4.24646,4.26047,4.28631,4.37597,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11911,2.74041,3.41775,3.98474,4.25691,4.25849,4.26608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08211,7.10389,7.33627,0.093743,6.68163,6.85996,6.99688,7.09187,7.52958,8.40261,8.56687,3.60412,2.79516,3.26974,0.117181,2.4101,2.48477,2.67161,2.73619,3.79188,4.26444,4.47321,5.68578,5.92094,6.50319,0.340321,5.26092,5.33207,5.62791,5.71499,6.2004,6.88769,13.2562,1.11106,0.708623,1.14904,0.229338,0.393111,0.412819,0.52974,0.617312,0.882154,1.11106,5.70821,-9999,-9999
20130627,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.256,21.483,3.772,27.52,6.1,25.256,0.0,21.483,3.772,0.0,27.52,6.1,0.0,486.456,-9999,-9999,344.295,344.295,0.0,-9999,-9999,371.312,371.312,0.0,-9999,-9999,376.308,376.308,0.0,-9999,-9999,15.3,15.3,0.0,101.78,101.78,0.0,0.003,0.003,0.0,3.074,3.074,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.7525,-9999,49.8512,-9999,60.2238,-9999,-9999,-9999,-9999,81.0666,-9999,97.9343,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.02107,0.0,-9999,-9999,4.04748,0.0,-9999,-9999,3.87965,0.0,0.0533277,3.05078,3.44537,3.92603,4.04143,4.04863,4.05554,4.12692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36632,0.284204,0.0,-9999,-9999,3.58004,0.684148,0.0,-9999,-9999,4.34631,0.226228,0.0,-9999,-9999,3.63276,0.609805,0.0,-9999,-9999,4.24085,4.2567,4.2567,4.28631,4.36743,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14144,2.74041,3.38805,3.66112,3.68829,3.68829,3.73365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44605,7.47198,7.75473,0.113202,6.97407,7.18238,7.34471,7.45766,7.98174,9.04385,9.24609,4.14771,3.4245,3.87508,0.108674,3.08719,3.18623,3.3561,3.42097,4.18806,4.91693,5.13275,5.78159,6.09443,6.76525,0.391494,5.33984,5.4267,5.74388,5.8375,6.32477,7.29714,14.4734,1.15041,0.567749,1.0754,0.254587,0.281186,0.294606,0.38142,0.455444,0.697931,1.15041,6.09041,-9999,-9999
20130628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.885,23.23,4.008,30.678,6.658,27.885,0.0,23.23,4.008,0.0,30.678,6.658,0.0,486.201,-9999,-9999,349.429,349.429,0.0,-9999,-9999,376.932,376.932,0.0,-9999,-9999,382.758,382.758,0.0,-9999,-9999,21.173,21.173,0.0,101.463,101.463,0.0,0.0,0.0,0.0,3.207,3.207,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.85288,-9999,39.2804,-9999,47.5379,-9999,-9999,-9999,-9999,71.8801,-9999,86.9907,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,3.93544,0.0,-9999,-9999,4.00413,0.0,-9999,-9999,3.87144,0.0,0.0505395,3.0363,3.52174,3.93544,4.00914,4.01533,4.01533,4.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34353,0.250491,0.0,-9999,-9999,3.46168,0.88528,0.0,-9999,-9999,4.31095,0.18998,0.0,-9999,-9999,3.58715,0.958607,0.0,-9999,-9999,4.2501,4.2501,4.2501,4.28631,4.34076,4.37959,4.40054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11911,2.85815,3.46168,3.59207,3.64091,3.64091,3.76222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06956,8.1024,8.46807,0.145351,7.4782,7.73671,7.9414,8.08427,8.75157,10.125,10.3895,5.05601,4.09826,4.59664,0.135012,3.66943,3.77841,3.99284,4.08406,4.82023,5.99538,6.2765,5.95156,6.39772,7.21287,0.477402,5.4802,5.59438,5.94863,6.06313,6.54451,7.99219,16.5104,1.15928,0.406532,0.952142,0.263907,0.156511,0.166371,0.224597,0.290511,0.507769,1.15928,6.08467,-9999,-9999
20130629,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.288,24.541,3.493,32.137,6.571,29.288,0.0,24.541,3.493,0.0,32.137,6.571,0.0,485.91,-9999,-9999,355.126,355.126,0.0,-9999,-9999,376.561,376.561,0.0,-9999,-9999,382.333,382.333,0.0,-9999,-9999,24.664,24.664,0.0,101.118,101.118,0.0,0.0,0.0,0.0,3.152,3.152,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.34507,-9999,49.5623,-9999,60.0881,-9999,-9999,-9999,-9999,72.6191,-9999,88.0415,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.08053,0.0,-9999,-9999,4.30873,0.0,-9999,-9999,4.06653,0.0,0.0732434,3.0363,3.44537,3.9453,4.27843,4.41343,4.41991,4.41991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35891,0.275216,0.0,-9999,-9999,3.67616,0.676042,0.0,-9999,-9999,4.32252,0.197818,0.0,-9999,-9999,4.04984,0.600059,0.0,-9999,-9999,4.23506,4.24646,4.26047,4.28631,4.37597,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11911,2.74041,3.41775,3.98474,4.25691,4.25849,4.26608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40113,8.43761,8.84685,0.162257,7.74684,8.03183,8.25885,8.41747,9.16013,10.6971,10.9943,5.34726,4.12888,4.78032,0.176203,3.55932,3.68161,3.97464,4.05521,5.25856,6.55893,6.85612,6.04304,6.56011,7.4509,0.522947,5.55581,5.6846,6.04304,6.18427,6.66261,8.36113,17.5865,1.16551,0.328482,0.90158,0.26944,0.106246,0.114135,0.159079,0.217989,0.415054,1.16551,6.10682,-9999,-9999
20130630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.984,23.006,2.149,29.371,5.492,26.984,0.0,23.006,2.149,0.0,29.371,5.492,0.0,485.585,-9999,-9999,353.733,353.733,0.0,-9999,-9999,368.586,368.586,0.0,-9999,-9999,373.179,373.179,0.0,-9999,-9999,18.739,18.739,0.0,100.883,100.883,0.0,0.0,0.0,0.0,3.734,3.734,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.7525,-9999,49.8512,-9999,60.5461,-9999,-9999,-9999,-9999,81.0666,-9999,98.4584,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,4.02107,0.0,-9999,-9999,4.04748,0.0,-9999,-9999,3.87965,0.0,0.0533277,3.05078,3.44537,3.92603,4.04143,4.04863,4.05554,4.12692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36632,0.284204,0.0,-9999,-9999,3.58004,0.684148,0.0,-9999,-9999,4.34631,0.226228,0.0,-9999,-9999,3.63276,0.609805,0.0,-9999,-9999,4.24085,4.2567,4.2567,4.28631,4.36743,4.38386,4.42464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14144,2.74041,3.38805,3.66112,3.68829,3.68829,3.73365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8503,7.88033,8.21006,0.131686,7.30643,7.54522,7.73298,7.86375,8.47182,9.71018,9.94681,4.66827,3.83285,4.33041,0.125367,3.4436,3.55615,3.75269,3.82895,4.65374,5.58326,5.81988,5.90116,6.30122,7.05045,0.441836,5.43906,5.54438,5.88652,5.99397,6.47807,7.74037,15.6932,1.16416,0.45712,0.985388,0.265783,0.16494,0.178192,0.249589,0.3246,0.566004,1.16416,6.17403,-9999,-9999
